dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1801-04-01,,,Dhaka,Bangladesh,23.31N,90.00E
1801-05-01,,,Dhaka,Bangladesh,23.31N,90.00E
1801-06-01,28.323,1.827,Dhaka,Bangladesh,23.31N,90.00E
1801-07-01,28.923000000000000,2.329,Dhaka,Bangladesh,23.31N,90.00E
1801-08-01,28.295,1.4580000000000000,Dhaka,Bangladesh,23.31N,90.00E
1801-09-01,28.153000000000000,1.392,Dhaka,Bangladesh,23.31N,90.00E
1801-10-01,26.889,1.58,Dhaka,Bangladesh,23.31N,90.00E
1801-11-01,23.478,1.648,Dhaka,Bangladesh,23.31N,90.00E
1801-12-01,20.412,2.994,Dhaka,Bangladesh,23.31N,90.00E
1802-01-01,19.378,2.004,Dhaka,Bangladesh,23.31N,90.00E
1802-02-01,21.615,1.826,Dhaka,Bangladesh,23.31N,90.00E
1802-03-01,26.972000000000000,2.0580000000000000,Dhaka,Bangladesh,23.31N,90.00E
1802-04-01,28.547000000000000,2.113,Dhaka,Bangladesh,23.31N,90.00E
1802-05-01,28.336,1.937,Dhaka,Bangladesh,23.31N,90.00E
1802-06-01,30.091,1.616,Dhaka,Bangladesh,23.31N,90.00E
1802-07-01,29.312,1.485,Dhaka,Bangladesh,23.31N,90.00E
1802-08-01,29.022,1.4480000000000000,Dhaka,Bangladesh,23.31N,90.00E
1802-09-01,29.018,1.756,Dhaka,Bangladesh,23.31N,90.00E
1802-10-01,27.462,2.8,Dhaka,Bangladesh,23.31N,90.00E
1802-11-01,23.176,1.917,Dhaka,Bangladesh,23.31N,90.00E
1802-12-01,18.809,1.834,Dhaka,Bangladesh,23.31N,90.00E
1803-01-01,16.762,2.11,Dhaka,Bangladesh,23.31N,90.00E
1803-02-01,20.046,2.627,Dhaka,Bangladesh,23.31N,90.00E
1803-03-01,25.417000000000000,2.21,Dhaka,Bangladesh,23.31N,90.00E
1803-04-01,29.162000000000000,1.934,Dhaka,Bangladesh,23.31N,90.00E
1803-05-01,29.549,1.734,Dhaka,Bangladesh,23.31N,90.00E
1803-06-01,29.329,1.466,Dhaka,Bangladesh,23.31N,90.00E
1803-07-01,29.433000000000000,1.408,Dhaka,Bangladesh,23.31N,90.00E
1803-08-01,30.248,1.704,Dhaka,Bangladesh,23.31N,90.00E
1803-09-01,29.214000000000000,1.464,Dhaka,Bangladesh,23.31N,90.00E
1803-10-01,27.179000000000000,2.316,Dhaka,Bangladesh,23.31N,90.00E
1803-11-01,23.681000000000000,2.115,Dhaka,Bangladesh,23.31N,90.00E
1803-12-01,18.766,2.274,Dhaka,Bangladesh,23.31N,90.00E
1804-01-01,18.608,3.35,Dhaka,Bangladesh,23.31N,90.00E
1804-02-01,20.783,1.827,Dhaka,Bangladesh,23.31N,90.00E
1804-03-01,25.292000000000000,3.064,Dhaka,Bangladesh,23.31N,90.00E
1804-04-01,30.006,1.944,Dhaka,Bangladesh,23.31N,90.00E
1804-05-01,29.848000000000000,1.786,Dhaka,Bangladesh,23.31N,90.00E
1804-06-01,29.56,1.4380000000000000,Dhaka,Bangladesh,23.31N,90.00E
1804-07-01,30.175,2.068,Dhaka,Bangladesh,23.31N,90.00E
1804-08-01,29.246,1.591,Dhaka,Bangladesh,23.31N,90.00E
1804-09-01,29.007000000000000,2.85,Dhaka,Bangladesh,23.31N,90.00E
1804-10-01,26.999000000000000,1.777,Dhaka,Bangladesh,23.31N,90.00E
1804-11-01,24.568,3.0610000000000000,Dhaka,Bangladesh,23.31N,90.00E
1804-12-01,18.453,3.0580000000000000,Dhaka,Bangladesh,23.31N,90.00E
1805-01-01,18.578,1.863,Dhaka,Bangladesh,23.31N,90.00E
1805-02-01,20.901,2.241,Dhaka,Bangladesh,23.31N,90.00E
1805-03-01,26.165,1.732,Dhaka,Bangladesh,23.31N,90.00E
1805-04-01,27.91,2.197,Dhaka,Bangladesh,23.31N,90.00E
1805-05-01,29.152,1.467,Dhaka,Bangladesh,23.31N,90.00E
1805-06-01,29.615,2.128,Dhaka,Bangladesh,23.31N,90.00E
1805-07-01,28.703000000000000,1.547,Dhaka,Bangladesh,23.31N,90.00E
1805-08-01,29.785,1.249,Dhaka,Bangladesh,23.31N,90.00E
1805-09-01,28.513,1.972,Dhaka,Bangladesh,23.31N,90.00E
1805-10-01,25.598000000000000,1.862,Dhaka,Bangladesh,23.31N,90.00E
1805-11-01,22.679,2.401,Dhaka,Bangladesh,23.31N,90.00E
1805-12-01,20.113,1.474,Dhaka,Bangladesh,23.31N,90.00E
1806-01-01,18.532,1.913,Dhaka,Bangladesh,23.31N,90.00E
1806-02-01,21.038,2.406,Dhaka,Bangladesh,23.31N,90.00E
1806-03-01,25.232,2.03,Dhaka,Bangladesh,23.31N,90.00E
1806-04-01,28.207000000000000,2.72,Dhaka,Bangladesh,23.31N,90.00E
1806-05-01,29.234,1.817,Dhaka,Bangladesh,23.31N,90.00E
1806-06-01,27.819000000000000,1.675,Dhaka,Bangladesh,23.31N,90.00E
1806-07-01,28.46,1.4070000000000000,Dhaka,Bangladesh,23.31N,90.00E
1806-08-01,29.393,1.5930000000000000,Dhaka,Bangladesh,23.31N,90.00E
1806-09-01,29.309,1.844,Dhaka,Bangladesh,23.31N,90.00E
1806-10-01,26.51,1.378,Dhaka,Bangladesh,23.31N,90.00E
1806-11-01,23.212,1.7080000000000000,Dhaka,Bangladesh,23.31N,90.00E
1806-12-01,19.734,1.981,Dhaka,Bangladesh,23.31N,90.00E
1807-01-01,17.192,2.237,Dhaka,Bangladesh,23.31N,90.00E
1807-02-01,21.004,2.818,Dhaka,Bangladesh,23.31N,90.00E
1807-03-01,,,Dhaka,Bangladesh,23.31N,90.00E
1807-04-01,,,Dhaka,Bangladesh,23.31N,90.00E
1807-05-01,27.073,1.7720000000000000,Dhaka,Bangladesh,23.31N,90.00E
1807-06-01,29.131,1.381,Dhaka,Bangladesh,23.31N,90.00E
1807-07-01,28.961,1.936,Dhaka,Bangladesh,23.31N,90.00E
1807-08-01,28.882,1.7520000000000000,Dhaka,Bangladesh,23.31N,90.00E
1807-09-01,29.078000000000000,1.403,Dhaka,Bangladesh,23.31N,90.00E
1807-10-01,26.535,1.3730000000000000,Dhaka,Bangladesh,23.31N,90.00E
1807-11-01,23.342,2.107,Dhaka,Bangladesh,23.31N,90.00E
1807-12-01,20.35,1.648,Dhaka,Bangladesh,23.31N,90.00E
1808-01-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-02-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-03-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-04-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-05-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-06-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-07-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-08-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-09-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-10-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-11-01,,,Dhaka,Bangladesh,23.31N,90.00E
1808-12-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-01-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-02-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-03-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-04-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-05-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-06-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-07-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-08-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-09-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-10-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-11-01,,,Dhaka,Bangladesh,23.31N,90.00E
1809-12-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-01-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-02-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-03-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-04-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-05-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-06-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-07-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-08-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-09-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-10-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-11-01,,,Dhaka,Bangladesh,23.31N,90.00E
1810-12-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-01-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-02-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-03-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-04-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-05-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-06-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-07-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-08-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-09-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-10-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-11-01,,,Dhaka,Bangladesh,23.31N,90.00E
1811-12-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-01-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-02-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-03-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-04-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-05-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-06-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-07-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-08-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-09-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-10-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-11-01,,,Dhaka,Bangladesh,23.31N,90.00E
1812-12-01,,,Dhaka,Bangladesh,23.31N,90.00E
1813-01-01,15.447,2.745,Dhaka,Bangladesh,23.31N,90.00E
1813-02-01,20.354,1.696,Dhaka,Bangladesh,23.31N,90.00E
1813-03-01,23.283,5.0280000000000000,Dhaka,Bangladesh,23.31N,90.00E
1813-04-01,28.668000000000000,1.736,Dhaka,Bangladesh,23.31N,90.00E
1813-05-01,29.767,4.3040000000000000,Dhaka,Bangladesh,23.31N,90.00E
1813-06-01,28.172000000000000,2.1630000000000000,Dhaka,Bangladesh,23.31N,90.00E
1813-07-01,28.514,1.577,Dhaka,Bangladesh,23.31N,90.00E
1813-08-01,27.82,1.18,Dhaka,Bangladesh,23.31N,90.00E
1813-09-01,28.506,1.536,Dhaka,Bangladesh,23.31N,90.00E
1813-10-01,26.071,1.431,Dhaka,Bangladesh,23.31N,90.00E
1813-11-01,24.287,1.471,Dhaka,Bangladesh,23.31N,90.00E
1813-12-01,17.889,1.75,Dhaka,Bangladesh,23.31N,90.00E
1814-01-01,16.769000000000000,2.832,Dhaka,Bangladesh,23.31N,90.00E
1814-02-01,20.564,1.635,Dhaka,Bangladesh,23.31N,90.00E
1814-03-01,24.351,2.088,Dhaka,Bangladesh,23.31N,90.00E
1814-04-01,27.254,1.7720000000000000,Dhaka,Bangladesh,23.31N,90.00E
1814-05-01,,,Dhaka,Bangladesh,23.31N,90.00E
1814-06-01,28.583000000000000,1.685,Dhaka,Bangladesh,23.31N,90.00E
1814-07-01,26.781,2.377,Dhaka,Bangladesh,23.31N,90.00E
1814-08-01,27.735,1.422,Dhaka,Bangladesh,23.31N,90.00E
1814-09-01,27.147,1.348,Dhaka,Bangladesh,23.31N,90.00E
1814-10-01,25.295,2.9760000000000000,Dhaka,Bangladesh,23.31N,90.00E
1814-11-01,24.16,4.134,Dhaka,Bangladesh,23.31N,90.00E
1814-12-01,20.935,4.478,Dhaka,Bangladesh,23.31N,90.00E
1815-01-01,17.431000000000000,2.209,Dhaka,Bangladesh,23.31N,90.00E
1815-02-01,21.072,4.273,Dhaka,Bangladesh,23.31N,90.00E
1815-03-01,24.36,3.095,Dhaka,Bangladesh,23.31N,90.00E
1815-04-01,27.812000000000000,2.624,Dhaka,Bangladesh,23.31N,90.00E
1815-05-01,28.187,2.839,Dhaka,Bangladesh,23.31N,90.00E
1815-06-01,26.3,1.76,Dhaka,Bangladesh,23.31N,90.00E
1815-07-01,28.14,2.142,Dhaka,Bangladesh,23.31N,90.00E
1815-08-01,28.042,1.574,Dhaka,Bangladesh,23.31N,90.00E
1815-09-01,27.698,1.315,Dhaka,Bangladesh,23.31N,90.00E
1815-10-01,24.912,2.575,Dhaka,Bangladesh,23.31N,90.00E
1815-11-01,21.826,2.091,Dhaka,Bangladesh,23.31N,90.00E
1815-12-01,17.345,1.961,Dhaka,Bangladesh,23.31N,90.00E
1816-01-01,17.994,3.656,Dhaka,Bangladesh,23.31N,90.00E
1816-02-01,18.118,2.124,Dhaka,Bangladesh,23.31N,90.00E
1816-03-01,25.551,2.575,Dhaka,Bangladesh,23.31N,90.00E
1816-04-01,27.239,3.574,Dhaka,Bangladesh,23.31N,90.00E
1816-05-01,28.851,2.265,Dhaka,Bangladesh,23.31N,90.00E
1816-06-01,28.34,3.11,Dhaka,Bangladesh,23.31N,90.00E
1816-07-01,26.798000000000000,1.002,Dhaka,Bangladesh,23.31N,90.00E
1816-08-01,27.496,0.7960000000000000,Dhaka,Bangladesh,23.31N,90.00E
1816-09-01,26.349,0.7,Dhaka,Bangladesh,23.31N,90.00E
1816-10-01,24.505,5.725,Dhaka,Bangladesh,23.31N,90.00E
1816-11-01,21.363000000000000,6.984,Dhaka,Bangladesh,23.31N,90.00E
1816-12-01,17.727,1.339,Dhaka,Bangladesh,23.31N,90.00E
1817-01-01,17.560000000000000,4.431,Dhaka,Bangladesh,23.31N,90.00E
1817-02-01,20.132,2.93,Dhaka,Bangladesh,23.31N,90.00E
1817-03-01,24.074,2.04,Dhaka,Bangladesh,23.31N,90.00E
1817-04-01,28.271,2.019,Dhaka,Bangladesh,23.31N,90.00E
1817-05-01,27.159000000000000,1.668,Dhaka,Bangladesh,23.31N,90.00E
1817-06-01,26.772,1.439,Dhaka,Bangladesh,23.31N,90.00E
1817-07-01,27.175,1.626,Dhaka,Bangladesh,23.31N,90.00E
1817-08-01,27.823,1.442,Dhaka,Bangladesh,23.31N,90.00E
1817-09-01,26.106000000000000,3.013,Dhaka,Bangladesh,23.31N,90.00E
1817-10-01,25.225,2.7030000000000000,Dhaka,Bangladesh,23.31N,90.00E
1817-11-01,22.462,2.362,Dhaka,Bangladesh,23.31N,90.00E
1817-12-01,17.802,2.873,Dhaka,Bangladesh,23.31N,90.00E
1818-01-01,17.317,3.3710000000000000,Dhaka,Bangladesh,23.31N,90.00E
1818-02-01,19.95,1.372,Dhaka,Bangladesh,23.31N,90.00E
1818-03-01,24.632000000000000,2.475,Dhaka,Bangladesh,23.31N,90.00E
1818-04-01,27.887000000000000,6.022,Dhaka,Bangladesh,23.31N,90.00E
1818-05-01,28.54,3.637,Dhaka,Bangladesh,23.31N,90.00E
1818-06-01,27.899,4.581,Dhaka,Bangladesh,23.31N,90.00E
1818-07-01,26.876,2.935,Dhaka,Bangladesh,23.31N,90.00E
1818-08-01,27.525,0.89,Dhaka,Bangladesh,23.31N,90.00E
1818-09-01,25.835,1.414,Dhaka,Bangladesh,23.31N,90.00E
1818-10-01,25.089000000000000,2.167,Dhaka,Bangladesh,23.31N,90.00E
1818-11-01,21.728,4.71,Dhaka,Bangladesh,23.31N,90.00E
1818-12-01,17.869,1.421,Dhaka,Bangladesh,23.31N,90.00E
1819-01-01,15.148,2.6630000000000000,Dhaka,Bangladesh,23.31N,90.00E
1819-02-01,19.228000000000000,2.998,Dhaka,Bangladesh,23.31N,90.00E
1819-03-01,24.975,7.44,Dhaka,Bangladesh,23.31N,90.00E
1819-04-01,26.415,1.586,Dhaka,Bangladesh,23.31N,90.00E
1819-05-01,27.601,1.877,Dhaka,Bangladesh,23.31N,90.00E
1819-06-01,27.575,1.067,Dhaka,Bangladesh,23.31N,90.00E
1819-07-01,27.426,0.921,Dhaka,Bangladesh,23.31N,90.00E
1819-08-01,27.208000000000000,0.847,Dhaka,Bangladesh,23.31N,90.00E
1819-09-01,26.878,1.435,Dhaka,Bangladesh,23.31N,90.00E
1819-10-01,25.64,2.154,Dhaka,Bangladesh,23.31N,90.00E
1819-11-01,22.53,2.123,Dhaka,Bangladesh,23.31N,90.00E
1819-12-01,17.442,1.591,Dhaka,Bangladesh,23.31N,90.00E
1820-01-01,16.198,4.273,Dhaka,Bangladesh,23.31N,90.00E
1820-02-01,18.396,3.319,Dhaka,Bangladesh,23.31N,90.00E
1820-03-01,24.931000000000000,2.267,Dhaka,Bangladesh,23.31N,90.00E
1820-04-01,27.952000000000000,2.165,Dhaka,Bangladesh,23.31N,90.00E
1820-05-01,28.429000000000000,1.823,Dhaka,Bangladesh,23.31N,90.00E
1820-06-01,27.874000000000000,1.026,Dhaka,Bangladesh,23.31N,90.00E
1820-07-01,27.56,3.099,Dhaka,Bangladesh,23.31N,90.00E
1820-08-01,27.552,2.106,Dhaka,Bangladesh,23.31N,90.00E
1820-09-01,27.379,1.74,Dhaka,Bangladesh,23.31N,90.00E
1820-10-01,25.539,1.166,Dhaka,Bangladesh,23.31N,90.00E
1820-11-01,22.341000000000000,0.885,Dhaka,Bangladesh,23.31N,90.00E
1820-12-01,17.795,1.37,Dhaka,Bangladesh,23.31N,90.00E
1821-01-01,18.22,3.284,Dhaka,Bangladesh,23.31N,90.00E
1821-02-01,21.994,4.232,Dhaka,Bangladesh,23.31N,90.00E
1821-03-01,25.664,1.6880000000000000,Dhaka,Bangladesh,23.31N,90.00E
1821-04-01,28.364,2.313,Dhaka,Bangladesh,23.31N,90.00E
1821-05-01,28.845,1.589,Dhaka,Bangladesh,23.31N,90.00E
1821-06-01,28.95,3.043,Dhaka,Bangladesh,23.31N,90.00E
1821-07-01,28.051,2.105,Dhaka,Bangladesh,23.31N,90.00E
1821-08-01,27.943,1.433,Dhaka,Bangladesh,23.31N,90.00E
1821-09-01,26.637000000000000,1.222,Dhaka,Bangladesh,23.31N,90.00E
1821-10-01,25.72,1.086,Dhaka,Bangladesh,23.31N,90.00E
1821-11-01,23.352000000000000,2.654,Dhaka,Bangladesh,23.31N,90.00E
1821-12-01,19.346,1.517,Dhaka,Bangladesh,23.31N,90.00E
1822-01-01,19.71,3.6010000000000000,Dhaka,Bangladesh,23.31N,90.00E
1822-02-01,23.169,2.688,Dhaka,Bangladesh,23.31N,90.00E
1822-03-01,28.062000000000000,1.644,Dhaka,Bangladesh,23.31N,90.00E
1822-04-01,27.846,1.277,Dhaka,Bangladesh,23.31N,90.00E
1822-05-01,29.171,1.722,Dhaka,Bangladesh,23.31N,90.00E
1822-06-01,28.382,1.265,Dhaka,Bangladesh,23.31N,90.00E
1822-07-01,28.331,1.222,Dhaka,Bangladesh,23.31N,90.00E
1822-08-01,27.777,2.5580000000000000,Dhaka,Bangladesh,23.31N,90.00E
1822-09-01,27.208,1.877,Dhaka,Bangladesh,23.31N,90.00E
1822-10-01,25.411,1.15,Dhaka,Bangladesh,23.31N,90.00E
1822-11-01,22.173,1.758,Dhaka,Bangladesh,23.31N,90.00E
1822-12-01,18.246,2.337,Dhaka,Bangladesh,23.31N,90.00E
1823-01-01,18.481000000000000,2.039,Dhaka,Bangladesh,23.31N,90.00E
1823-02-01,21.93,3.5580000000000000,Dhaka,Bangladesh,23.31N,90.00E
1823-03-01,25.767,1.76,Dhaka,Bangladesh,23.31N,90.00E
1823-04-01,29.44,3.549,Dhaka,Bangladesh,23.31N,90.00E
1823-05-01,28.653000000000000,1.452,Dhaka,Bangladesh,23.31N,90.00E
1823-06-01,28.565,2.345,Dhaka,Bangladesh,23.31N,90.00E
1823-07-01,27.671,1.78,Dhaka,Bangladesh,23.31N,90.00E
1823-08-01,27.226,1.852,Dhaka,Bangladesh,23.31N,90.00E
1823-09-01,26.343000000000000,1.3870000000000000,Dhaka,Bangladesh,23.31N,90.00E
1823-10-01,26.194000000000000,1.836,Dhaka,Bangladesh,23.31N,90.00E
1823-11-01,22.011,3.01,Dhaka,Bangladesh,23.31N,90.00E
1823-12-01,18.935,1.635,Dhaka,Bangladesh,23.31N,90.00E
1824-01-01,18.612,1.6770000000000000,Dhaka,Bangladesh,23.31N,90.00E
1824-02-01,21.127,2.394,Dhaka,Bangladesh,23.31N,90.00E
1824-03-01,25.885,1.854,Dhaka,Bangladesh,23.31N,90.00E
1824-04-01,28.26,2.244,Dhaka,Bangladesh,23.31N,90.00E
1824-05-01,28.744,1.715,Dhaka,Bangladesh,23.31N,90.00E
1824-06-01,28.961,2.431,Dhaka,Bangladesh,23.31N,90.00E
1824-07-01,29.426,2.759,Dhaka,Bangladesh,23.31N,90.00E
1824-08-01,28.343000000000000,1.584,Dhaka,Bangladesh,23.31N,90.00E
1824-09-01,28.237,1.578,Dhaka,Bangladesh,23.31N,90.00E
1824-10-01,25.72,1.556,Dhaka,Bangladesh,23.31N,90.00E
1824-11-01,23.515,1.7990000000000000,Dhaka,Bangladesh,23.31N,90.00E
1824-12-01,20.906,2.457,Dhaka,Bangladesh,23.31N,90.00E
1825-01-01,18.834,2.371,Dhaka,Bangladesh,23.31N,90.00E
1825-02-01,21.411000000000000,1.76,Dhaka,Bangladesh,23.31N,90.00E
1825-03-01,25.824,2.193,Dhaka,Bangladesh,23.31N,90.00E
1825-04-01,28.814,2.361,Dhaka,Bangladesh,23.31N,90.00E
1825-05-01,28.659000000000000,1.504,Dhaka,Bangladesh,23.31N,90.00E
1825-06-01,28.976,1.28,Dhaka,Bangladesh,23.31N,90.00E
1825-07-01,28.384,2.015,Dhaka,Bangladesh,23.31N,90.00E
1825-08-01,27.874000000000000,1.887,Dhaka,Bangladesh,23.31N,90.00E
1825-09-01,27.492000000000000,1.554,Dhaka,Bangladesh,23.31N,90.00E
1825-10-01,25.967,1.713,Dhaka,Bangladesh,23.31N,90.00E
1825-11-01,23.974,1.822,Dhaka,Bangladesh,23.31N,90.00E
1825-12-01,19.102,1.463,Dhaka,Bangladesh,23.31N,90.00E
1826-01-01,18.279,1.685,Dhaka,Bangladesh,23.31N,90.00E
1826-02-01,20.065,2.001,Dhaka,Bangladesh,23.31N,90.00E
1826-03-01,25.848000000000000,1.862,Dhaka,Bangladesh,23.31N,90.00E
1826-04-01,28.519,2.535,Dhaka,Bangladesh,23.31N,90.00E
1826-05-01,29.645,1.6470000000000000,Dhaka,Bangladesh,23.31N,90.00E
1826-06-01,28.172000000000000,2.1,Dhaka,Bangladesh,23.31N,90.00E
